,Username,Tweet,Category
581,EliottELIOTTd19,"@Anne_Hidalgo @OmelchenkoVadym @ANgatcha9 Mais au nom de qui tu parles grosse vache ? Au nom des 2 d'abrutis sui veulent voter pour toi?
Cherche un trou pour te cacher après les élections.
Tu ne représente que toi même pauvre idiote.",2
582,aeroquatik,"@NathalieLoiseau @vpecresse Que dit la grosse Suisse ?",2
583,PierreSeguy9,"@Anne_Hidalgo @2022avecHidalgo @partisocialiste Comment fais-tu pour être aussi conne ?",2
584,pascals01257665,"@ECiotti @vpecresse Va coucher bouffon... 😋",1
585,fifaouuu,"@vpecresse Mais quelle conne. L’offensive vient de l’OTAN.",1
586,galia06250,"@CharlesPrats @vpecresse @avecValerie @AllezPecresse Grosse argumentation https://t.co/mCW66MZ0Bx",0
587,pedroguanaes,"@Politeieur @bzhnunu @Vukuzman @HeleneThouy @AnasseKazib @PhilippePoutou @ChTaubira @PartiAnimaliste Non les patriotes n’ont pas fait 7% aux régionales mais 7% dans une seule région avec une grosse abstention et une baisse énorme de son score personnel par rapport au même scrutin précédent. Donc faut arrêter l’intox",0
588,RSingere,"@ChatNatio @Anita21800201 @ZemmourEric La chatte d'Hidalgo avec Zemmour",2
589,CbnMarc,"@claran55 @Portes_Thomas @Anne_Hidalgo @JLMelenchon Oui va te coucher. Au dodo",0
590,lolottenewlife,"@ChTaubira En effet c'est une grosse faiblesse. Alors une fois qu'elle est admise faut plutôt travailler dessus non?",0
591,MaresmaJackie,"@NathalieLoiseau @vpecresse Non mais quelle conne !!!!",1
592,JodAquitaine,"@F_Desouche @Anne_Hidalgo tu vas subir la plus grosse humiliation de ta carrière ! Si t’étais passé sous le bureau t’en serais pas là !",2
593,rolande391,"@CHARRIE47183751 @jaktess61 Voila pourquoi Zemmour n'arrive pas a avoir ses 500 parrainages alors que Macron et Pécresse a eux deux totalisent 3500 parrainages une honte une grosse faute de démocratie de plus le Macro n'a même pas annoncé sa candidature c'est inadmissible !!!",0
594,hype72,"🔴 PRESIDENTIELLES 2022
Grosse inquiétude au sein de l'électorat Pécresse
#Douglas https://t.co/nfKuSMYfJa",0
595,W_COVID19_W,"@Anne_Hidalgo @2022avecHidalgo @partisocialiste Un avenir degueulasse un peu comme ce qu’est devenu Paris… une grosse décharge",1
596,generalklaus1,"Grosse magouille au #LR les asiatiques les chiens et les morts ont voté , #ValeriePecresse  
#Zemmour2022 https://t.co/FXUm10KDpp",0
597,ced_ladrou,"@Gabrielle_GP @vpecresse Plus la ficelle est grosse...",0
598,LSuncen,"@vpecresse  cousine t es même pas encore élue il s agirait de doser dans la fraude, on sait que t es chaud patate pour nous niquer la gueule mais doseeeee https://t.co/CsA5pObRov",1
599,VosSaisons,"🔴Le vote est ouvert pour les sondage du second tour: 
Rappel car on nous l'a dit, nos sondages ne sont pas classiques et doivent êtres pris avec une grosse pincée de sel quand ils sortent.
Rendez vous sur le TikTok de VosSaisons. 
Les choix sont: Le Pen/Taubira &amp; Le Pen/Macron https://t.co/aWw52JIRWk",0
600,billardA3bandes,"@DanMarker9 @PierreMarionnet @Anne_Hidalgo C’est une conne surtout",1
601,Abdelmri,"@kaarimb ok les électeurs de Pecresse Zemmour Macron feront barrages mais alors ceux de Marine Le Pen pas du tout sur, c’est un électorat populaire donc une bonne grosse partie qui votera jamais Macron et qui peut voter Melenchon au moins pour le Social",0
602,MoutonNoirCeven,"@BFMTV Sur l'#Ukraine Valerie #Pécresse ne veut pas se coucher devant #Poutine elle propose que l'on reste ...
https://t.co/YPCNEFbJXU",0
603,MARCLANDES40,"@MARCLANDES40 @vpecresse Une cagole ! https://t.co/sedsvXmQhg",2
604,JeanBon_o_o,"@SurTouriste @Steffranc1 @billal_aberkane @KaAbboud @PaulVannierFI @vpecresse Dans le B1 une grosse majorité de  francais, normal que des gens qui vont bosser ! J'ai un fils encore a Luminy, il est ravi, ca lui permet de prendre l'air, il n'ose plus sortir le soir ensuite, sauf pour aller bosser a la résidence du parc ou c'est encore un peu civilisé",0
605,AmirRyad1,"""Il faut que Valérie Pécresse aille sur la pâte droite du partie! Il ne faut pas laisser Zemmour être le seul à vouloir renvoyer les chats en Chafrique. Les valeurs de la France, c'est la bonne grosse crotte puante sur le trottoir! À bas les litières! C'est pas de chez nous!"" https://t.co/erRmUP3JGU",1
606,MayouxFrank,"@AlexandreDfss @DouglasPecresse @vpecresse Et grosse différence entre la France et la Russie: vos concurrents s'inquiètent de vos parrainages (ils ont raison), pendant que Poutine lui emprisonne et/ou élimine les siens.",0
607,eti_31,"@AdamC_63 @Anne_Hidalgo @JLMelenchon quand tu pèse moins que Poutou ou Arthaud , forcement t'as la haine ....mais tellement conne qu'elle ne s'en prend pas à Macron qui est celui qui lui a piqué ses voix ....elle pense surement voter Macron au 1er tour",1
608,SaveOurParis,"@NathalieLoiseau @vpecresse A ce niveau chez vous @NathalieLoiseau les gaffes, c’est devenu une spécialité. Cherchez-vous désespérément à vous faire remarquer des fois que le poste de @CBeaune se libère ? https://t.co/KUiXL1GaLs",1
609,valparaisien,"Grosse discussion ce soir avec mon chien pour savoir s’il a voté Pecresse.",0
610,Golan34,"@NathalieLoiseau @vpecresse Aussi fin que ""la grosse suisse molle""?",2
611,ben_voyons_voir,"non mais.... aussi conne que la pecresse ! https://t.co/b9dOHVKlY5",1
612,fanydeclerck,"@Baccalhao @vpecresse Entre les pro Putin et les « voyons voir qui a la plus grosse » il peut tranquillou dérouler son plan comme planifié depuis des mois… c’est pas comme s’il y avait des vies en jeu… ils sont vraiment pathétiques.",1
613,catman3012,"@DouglasPecresse @vpecresse Même les #LR ont pu truander les élections alors qu’on a la droite la plus conne du monde…imaginez quelles truanderies un groupe un peu plus intelligent pourrait faire…",1
614,JacobCedric5,"@gerard_larcher @vpecresse mais arretez vos conneries bordel, c'est exactement la meme que macron, et vu ce qu'elle fait a chaque meeting, JAMAIS  je dit bien JAMAIS je ne voterai cette guenon",2
615,Murad_dell9,"@gerard_larcher @vpecresse Larcher, c'est pas chez Zemmour que tu vas te coucher, il reste quelques places chez Macron, mais faut faire vite !",0
616,dj76flb,"@Anne_Hidalgo Pauv conne regarde le replay de la conférence de presse de @JLMelenchon",1
617,BuetDan,"@Europe1 Mentir et diffamer pour essayer d’exister, c’est toujours ce que font les sous-merdes en politique. De Jadot à Hidalgo, en passant par Brossat, je ne sais lequel est la réponse plus grosse pute.",2
618,ScheninC,"@vpecresse @BFMTV Avec la grosse voix aussi ou pas ?? 😂😂😂😂😂😂",0
619,Panachevert,"@VerdiereSimon @Sach_a_zd @NBlanc1 @PrimaireTeam @PrimairePop @ChTaubira Mitterand a gagné la troisième fois en capitalisant sur deux élections où il était candidat unique. 
Hollande a gagné suite à 2002 qui avait vu la présence du FN au second tour et a entrainé une grosse prime au PS durant les deux présidentielles suivantes.",0
620,citoyenmodern,"@InterPolitique @Anne_Hidalgo @ZemmourEric Quand une courge qui n’atteindra pas 5% , qui a ruiné paris ose ce genre de tweet, on est maintenant sur qu’elle est vraiment conne et si elle aa grimpé les échelons du PS c’est pas sur ses compétences",2
621,Villon_,"@yledu En fait ça ressemble à la présidentielle du coup, 1 personnalité un peu devant (Ciotti/Macron), 3 autres derrière dans un mouchoir de poche (Bertrand/Pécresse/Barnier et MLM/Z/Pécresse), un 2nd tour avec une grosse avance...",0
622,ERICKGUERET,"Cette pauvre conne n’a pas compris que les élus n’ont pas soutenus @Anne_Hidalgo mais la candidate du Parti socialiste, il soutiendrait même le clebard de Hollande si c’était lui le candidat du PS https://t.co/aFbfjXk0GO",1
623,Cm59Motobyke,"@vpecresse Va coucher",1
624,F_Michaeli,"@Anne_Hidalgo Pour le coup, c'est une grosse boulette. 
Ne faites pas comme tout le monde. Ne vous arrêtez pas aux gros titres de médias aux bottes du système.",0
625,Speedu,"C'est bon Vladimir, on sait que tu as une grosse paire de corones et que tu pisses très loin. Alors retournes faire du catch avec des ours torse nu dans la neige. Nous, on a des trucs vachement plus importants à suivre comme l'interview du chien qui vote Pécresse.",0
626,HugoNaudin,"Grosse inquiétude dans l’équipe de Christiane #Taubira — qui ne compte que 104 parrainages. «On cravache» me dit son directeur de campagne Christian Paul. «Quand on avait encore le PRG, on se disait que ce serait difficile… mais ce n’était pas une angoisse quotidienne» @BFMTV",0
627,jjt13500,"""Anne Hidalgo refuse qu’on aide Éric Zemmour à obtenir ses parrainages"" Sur ce point, elle a raison. Ce n'est pas à cette cagole qu'il faut devoir quelque chose.",2
628,chaput_sally,"@2022Elections @harrisint_fr A partir du moment où Pecresse est à ce niveau du sondage, c’est que du pipot mdrr la meuf est inconnue totale, elle est conne comme une huître, ses meeting sont vide et on nous fait croire qu’elle est à 13,5%… Aillez un peu de logique et d’amour propre.. 🙄",2
629,GirardinDomini4,"@PhdeVilliers @libe @vpecresse Et toi... avoue !!! Tu as reçu une grosse enclume sur la tête... tout comme Zemmour le menteur !!!!!!",1
630,audspitz,"@vpecresse @BFMTV Dsl je dois me coucher tôt 🤣🤣",0
631,MikalOlivier1,"@boubou2408 @vpecresse @BFMTV On a pas besoin de vous pour de l'humour ! Allez oust va te coucher avec",0
632,yvescalpe2,"@avecValerie @LouiseAdladeMa1 @vpecresse Plus conne qu’un pigeon : Pecresse. #PecresseDetresse #ZemmourPresident2022",1
633,Dridian65321260,"@PaulVannierFI Hidalgo c’est là mange merde de Macron elle préfère Macron à melenchon grosse folle qu’elle est",2
634,smerch00854708,"@BFMTV ciotti qui représente 5% des électeurs LR est arriver en tête
il y a eu grosse magouille dans le sud 
pecresse et ciotti on magouiller pour éviter que Xavier Bertrand arrive en tête  
déjà le premier jours javait dits de contester les éléctions,trop de magouille pour ciotti",0
635,GabyChris54,"@InterPolitique @Anne_Hidalgo @ZemmourEric Désolée mais quelle conne",1
636,Patrice33178675,"@mtwit75 @Anne_Hidalgo casse toi en Espagne après ton élection perdue et fais toi élire là-bas comme @manuelvalls et tu reprendras tout comme lui une très bonne et très grosse branlée !!!!#Hidalgo #Hidalgo2022 #vals",1
637,GirardyPhilipp3,"@sv_alltid @BFMTV @AmarilloLeones Qui est ce con/ conne qui ne sait même pas la différence entre la droite et la gauche ? Pécresse de gauche...on aura tout vu !",1
638,Baka_187,"@Mediavenir C’est à cause de conne comme ça. Qu’une femme ne peux pas être présidente en France. « Stop » ta cru tu parler à ton fils ? Si la France compte sur une @vpecresse ou @Anne_Hidalgo on est pas sorti de l’auberge",2
639,EmmanuelLegen14,"@DouglasPecresse @fquedeville @vpecresse Eh bien tu es bien con,ou conne ,on ne sais jamais avec les temps qui courre...",2
640,ericoolopez,"Pécresse terrorise Poutine. Grosse panique au Kremlin. https://t.co/hwNxiqygiI",0
641,GregBiott,"@vpecresse #douglas ma chatte peut voter aussi pour vous? @lesRepublicains elle a sa carte, elle ronronne, elle fait v’la les câlins!😅 https://t.co/RGmoO7dVCK",0
642,ArnaudClave,"🔺Des faits déjà publiés en 2015 et grossièrement dénaturés à 7 semaines du 1er tour, la ficelle est grosse #Alstom. Les époux #Pécresse ont chargé mon cabinet de déposer une plainte en dénonciation calomnieuse. @MontbrialAvocat https://t.co/AEMp9dYUu8",0
643,mic57330021,"@Instrevise @Anne_Hidalgo à ce niveau c'est la psychiatrie qu'il lui faut 😕.. déblatérer des mensonges aussi écoeurants avec un tel aplomb est signe d'une grosse défaillance dans sa tête",2
644,Docteurvp,"@avecValerie @AmineElbahii L'Arme de rien du tout les Français ont compris la manipulation de ce garçon.
Il se victimise et il profite de cette situation pour rentrer en Politique chez Aïcha Pécresse.? Si au moins il était rentré chez Reconquête on aurait pu y croire....mais là, la ficelle est trop grosse https://t.co/OACx9bwEgK",0
645,World1Charly,"@Anne_Hidalgo Bah non les zinzinsoumis vont pas comprendre, melenchon est pour 🥴 mais contre aussi. C'est normal, il réfléchit, c'est un intellectuel toussa 😂

Souverain🤥 républicain 🤥 patriote 🤥

Un insoumis pour chef d'état, la grosse blague.",1
646,tontond03785517,"@Mediavenir Qu’est qu’elle est conne cette Pecresse dire qu’elle a fait l’ENA c’est plutôt elle a fait l’école des ÂNES avec tous le respect envers les animaux",1
647,creativeniaz,"Même Arthaud et Lassalle ont leur parrainage faut arrêter. Les autres s’y prennent juste trop tard comme d’hab. En plus y’a grosse concurrence entre certains candidats, évidemment que y’a des élus qui changent de bord.",0
648,TJerusalema,"@DamienRieu Bientôt elle va recruter à la S.P.A! Ça va pas plaire à #bardot! Et ça ne fera pas avancer le chmilblik car elle restera a 8/11%! Sachant que 66% des #LR ne sont pas sûr de voter pour elle: grosse surprise le 10/04: elle va finir a 5% comme #Hamon en 2017 #Zemmour2emeTour",0
649,JulienDardenne1,"Quelle conne cette Pecresse, la grenouille veut se faire plus grosse que le bœuf... https://t.co/3SRY6dl0eb",1
650,Saintmiguel78,"@gerard_larcher @vpecresse Le candidat qui aurait sûrement fait la grosse union des droites aurait sûrement été @ECiotti. Mais vous avez préféré maintenir vos distances alors que que cette branche représente plus de 40%… vous voulez disparaître comme le PS?",0
651,arundra86,"@MissAudreyBoo Oui en fait elle me rappelle les belges qui avait la plus grosse possession de balle mais un moins score concernant les buts, il faudrait qu'elle attire plus les électeurs que les médias espagnols. 

SEUM is back 
Cc @alexvizorek @Charlineaparis #ParJupiter @Anne_Hidalgo",0
652,Gleluza56,"@BONNETBENOIT3 @Anne_Hidalgo Le fan du capitaine de pédalo , qui ose sortir une énormité plus grosse encore que sa Stupidité et ose dire que @RoyalSegolene serait favorable à la Position Russe &amp; Poutine Comment fait il pour raconter autant d’énormités https://t.co/boCpi6Koev",0
653,AVassaliev,"@Anne_Hidalgo OK la grosse bourge parisienne.",1
654,JLMJeLaiMe1,"@publicsenat @Anne_Hidalgo @PatrickKanner @RoyalSegolene @JLMelenchon peuchère ! il n'a vraiment plus d'arguments pour ressortir cette fake, va te coucher papy Kanner  t's complètement à côté de la plaque.#MélenchonVaGagner #MelenchonPresident2022",1
655,Akameuh,"Valérie Pécresse la plus grosse blague de France https://t.co/7ObVMy8jub",1
656,BernadetteReine,"@LaFrancematuer @ThomasPrincier @vpecresse Elle doit toucher une grosse retraite !!",1
657,pollos2131,"@Anne_Hidalgo Grosse merde va",1
658,MounMir,"grosse p.. . de Hidalgo.. .
Comment avec 2 % elle  peut ouvrir sa gueule #MorandiniLive",2
659,gael201099,"Parce que je suis aussi conne que #Pecresse, pardi ! https://t.co/npxbPxKsKt",1
660,stephdepierre,"Grosse enquête de Libé sur la primaire #LR et ses adhérents fantômes https://t.co/eKAFcpHolT",0
661,pro_democratie,"@BFMTV Elle est naturellement conne #Pecresse où elle le fait exprès ?",1
662,RepuFrancesca,"@fr_infox @decodeurs @lemondefr Voilà ce que défendent #rHaineOff #zHaineMore #LFI et quelques uns de #LR
Une bonne grosse manipulation de l'information orchestrée par #Poutine",0
663,MartindeChamp,"@LChevreuils @LehmannDrC Tout est fait pour que Macron ne se retrouve pas face à Pecresse au 2nd tour. Parce que face à la grosse inculte, au nabot fasciste ou à l’excité qui fait croire qu’il est de gauche, Macron sera réélu haut la main.
Voilà quelle est l’équation. Pecresse pas au 2nd tour =&gt; #5AnsDe+",1
664,SissiPatriote,"Les sondages sont bidons.Autour de moi,personne ne vote #Macron,#Zemmour est un clown,#LePen, une conne.Y'a que le très médiatisé #Mélenchon qui risque de créer la surprise.#Asselineau,invisibilisé des médias de masse n'aura les voix que des internautes,c'est voulu par le système",1
665,page_alexandre,"@Odreynalyne @Madame_Clairon @vpecresse Grosse prime aux humoristes femmes d'ailleurs avec Hidalgo et Rousseau également",1
666,rebours_paul,"@BFMTV Encore une grosse bourdede Valérie Pecresse.",1
667,BooseezheimProd,"@MarianneleMag #Punchline #Politique #Presidentielle2022 En s'attaquant à #Fillon et par ricochet à la campagne de #Pecresse ce Clément voulait passer la pommade à #Macron comme baume au cœur pour effacer les déboires de sa com et dît du lundi qui a tourné à la farce. La ficelle est trop grosse",0
